"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Data.type","Region","Region_nice","Region_code","Region_macronew","Region_macro1","Region_macro1_nice","Region_macro2","Region_macro2_nice","Region_macro3","Region_macro3_nice","food_group","Region_crops"
"Oilcrops, other","Czech Republic","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Oilcrops, other","China, Hong Kong SAR","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Oilcrops, other","Azerbaijan","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Gabon","Food supply quantity (g/capita/day)","g/capita/day",3,5,6,4.666666667,"Food supplies (2009-2011 mean) ","Africa_Central","Central Africa","CAF","Africa","Africa_Central","Central Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Colombia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","South Africa","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Netherlands","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Oilcrops, other","Saint Lucia","Food supply (kcal/capita/day)","kcal/capita/day",1,0,0,0.333333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Republic of Korea","Food supply (kcal/capita/day)","kcal/capita/day",29,28,29,28.66666667,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Oilcrops, other","Montenegro","Fat supply quantity (g/capita/day)","g/capita/day",5.4,6.1,5.4,5.633333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Oilcrops, other","Jordan","Protein supply quantity (g/capita/day)","g/capita/day",0,0.1,0.1,0.066666667,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Dominican Republic","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Austria","Food supply quantity (g/capita/day)","g/capita/day",11,8,8,9,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Oilcrops, other","Greece","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Oilcrops, other","Mali","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.3,0.2,0.2,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Iraq","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Namibia","Fat supply quantity (g/capita/day)","g/capita/day",4.3,4.4,4.3,4.333333333,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Serbia","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.2,0.2,0.166666667,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Oilcrops, other","Uruguay","Fat supply quantity (g/capita/day)","g/capita/day",4.3,4.1,5,4.466666667,"Food supplies (2009-2011 mean) ","America_South_temperate","Temp. S. America","SAM-Tem","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Cabo Verde","Fat supply quantity (g/capita/day)","g/capita/day",7,6.6,7.1,6.9,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Ireland","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Oilcrops, other","Chile","Fat supply quantity (g/capita/day)","g/capita/day",0.3,0.3,0.1,0.233333333,"Food supplies (2009-2011 mean) ","America_South_temperate","Temp. S. America","SAM-Tem","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Algeria","Food supply (kcal/capita/day)","kcal/capita/day",39,15,46,33.33333333,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Bangladesh","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Mauritius","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_Indian_Ocean_Islands","IOI","IOI","Africa","Africa_Indian_Ocean_Islands","Indian Ocean Islands","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Honduras","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Jordan","Food supply quantity (g/capita/day)","g/capita/day",0,0,1,0.333333333,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Turkey","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.5,0.2,0.3,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Mexico","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Mozambique","Food supply (kcal/capita/day)","kcal/capita/day",10,14,11,11.66666667,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Lebanon","Food supply quantity (g/capita/day)","g/capita/day",4,4,4,4,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Guyana","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Cambodia","Food supply quantity (g/capita/day)","g/capita/day",1,1,1,1,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Bolivia (Plurinational State of)","Food supply (kcal/capita/day)","kcal/capita/day",4,2,5,3.666666667,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","India","Food supply (kcal/capita/day)","kcal/capita/day",3,3,3,3,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Malaysia","Food supply (kcal/capita/day)","kcal/capita/day",20,21,23,21.33333333,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Luxembourg","Protein supply quantity (g/capita/day)","g/capita/day",0,0.1,0.1,0.066666667,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Oilcrops, other","Ireland","Food supply (kcal/capita/day)","kcal/capita/day",0,1,1,0.666666667,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Oilcrops, other","Jordan","Food supply quantity (g/capita/day)","g/capita/day",0,0,1,0.333333333,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Jamaica","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Central African Republic","Fat supply quantity (g/capita/day)","g/capita/day",6.6,5.9,5.2,5.9,"Food supplies (2009-2011 mean) ","Africa_Central","Central Africa","CAF","Africa","Africa_Central","Central Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Pakistan","Protein supply quantity (g/capita/day)","g/capita/day",0.9,0.9,1.3,1.033333333,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Bangladesh","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","Afghanistan","Food supply (kcal/capita/day)","kcal/capita/day",1,2,2,1.666666667,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Oilcrops, other","United States of America","Food supply (kcal/capita/day)","kcal/capita/day",6,5,4,5,"Food supplies (2009-2011 mean) ","America_North","North America","NAM","North America","America_North","North America","North America","North America","Developed_country","Developed countries","Oilcrops","Not_Specified"
