"Region_crops","Country","Element","Y2009","Y2010","Y2011"
"Pacific","Georgia","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Germany","Fat supply quantity (g/capita/day)",0.2,6.9,0.3
"Pacific","Germany","Food supply (kcal/capita/day)",2,62,3
"Pacific","Germany","Food supply quantity (g/capita/day)",2,9,2
"Pacific","Germany","Protein supply quantity (g/capita/day)",0,0.1,0
"Pacific","Ghana","Fat supply quantity (g/capita/day)",3.3,3.4,3.4
"Pacific","Ghana","Food supply (kcal/capita/day)",138,124,115
"Pacific","Ghana","Food supply quantity (g/capita/day)",141,123,114
"Pacific","Ghana","Protein supply quantity (g/capita/day)",2.1,1.8,1.7
"Pacific","Greece","Fat supply quantity (g/capita/day)",0.2,0.1,0.1
"Pacific","Greece","Food supply (kcal/capita/day)",2,1,1
"Pacific","Greece","Food supply quantity (g/capita/day)",1,1,1
"Pacific","Greece","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Grenada","Fat supply quantity (g/capita/day)",9.3,14.9,15.3
"Pacific","Grenada","Food supply (kcal/capita/day)",105,159,164
"Pacific","Grenada","Food supply quantity (g/capita/day)",57,74,74
"Pacific","Grenada","Protein supply quantity (g/capita/day)",0.8,1.1,1
"Pacific","Guatemala","Fat supply quantity (g/capita/day)",0.5,0.5,0.5
"Pacific","Guatemala","Food supply (kcal/capita/day)",5,5,6
"Pacific","Guatemala","Food supply quantity (g/capita/day)",4,4,4
"Pacific","Guatemala","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Pacific","Guinea-Bissau","Fat supply quantity (g/capita/day)",1.1,1.1,1.1
"Pacific","Guinea-Bissau","Food supply (kcal/capita/day)",130,104,101
"Pacific","Guinea-Bissau","Food supply quantity (g/capita/day)",120,96,93
"Pacific","Guinea-Bissau","Protein supply quantity (g/capita/day)",1.2,1,1
"Pacific","Guinea","Fat supply quantity (g/capita/day)",1.2,1,1.2
"Pacific","Guinea","Food supply (kcal/capita/day)",17,16,17
"Pacific","Guinea","Food supply quantity (g/capita/day)",11,10,11
"Pacific","Guinea","Protein supply quantity (g/capita/day)",0.2,0.2,0.2
"Pacific","Guyana","Fat supply quantity (g/capita/day)",17.5,18.5,20.5
"Pacific","Guyana","Food supply (kcal/capita/day)",199,216,229
"Pacific","Guyana","Food supply quantity (g/capita/day)",115,122,119
"Pacific","Guyana","Protein supply quantity (g/capita/day)",1.7,1.8,1.7
"Pacific","Haiti","Fat supply quantity (g/capita/day)",0.9,1,1.1
"Pacific","Haiti","Food supply (kcal/capita/day)",19,21,24
"Pacific","Haiti","Food supply quantity (g/capita/day)",16,19,22
"Pacific","Haiti","Protein supply quantity (g/capita/day)",0.2,0.2,0.3
"Pacific","Honduras","Fat supply quantity (g/capita/day)",0.5,0.7,0.7
"Pacific","Honduras","Food supply (kcal/capita/day)",5,9,8
"Pacific","Honduras","Food supply quantity (g/capita/day)",4,6,6
"Pacific","Honduras","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Pacific","Hungary","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Pacific","Hungary","Food supply (kcal/capita/day)",1,1,1
"Pacific","Hungary","Food supply quantity (g/capita/day)",0,0,0
"Pacific","Hungary","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Iceland","Fat supply quantity (g/capita/day)",2,2.2,2.2
"Pacific","Iceland","Food supply (kcal/capita/day)",19,20,20
"Pacific","Iceland","Food supply quantity (g/capita/day)",5,7,6
"Pacific","Iceland","Protein supply quantity (g/capita/day)",0,0.1,0.1
"Pacific","India","Fat supply quantity (g/capita/day)",3.1,3.1,2.9
"Pacific","India","Food supply (kcal/capita/day)",33,32,30
"Pacific","India","Food supply quantity (g/capita/day)",17,18,16
"Pacific","India","Protein supply quantity (g/capita/day)",0.2,0.3,0.2
"Pacific","Indonesia","Fat supply quantity (g/capita/day)",7.2,7.3,7.1
"Pacific","Indonesia","Food supply (kcal/capita/day)",84,84,83
"Pacific","Indonesia","Food supply quantity (g/capita/day)",57,57,56
"Pacific","Indonesia","Protein supply quantity (g/capita/day)",0.6,0.6,0.5
"Pacific","Iran (Islamic Republic of)","Fat supply quantity (g/capita/day)",0.7,0.7,0.5
"Pacific","Iran (Islamic Republic of)","Food supply (kcal/capita/day)",7,6,5
"Pacific","Iran (Islamic Republic of)","Food supply quantity (g/capita/day)",2,2,2
"Pacific","Iran (Islamic Republic of)","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Iraq","Fat supply quantity (g/capita/day)",0,0,0
"Pacific","Iraq","Food supply (kcal/capita/day)",0,0,0
"Pacific","Iraq","Food supply quantity (g/capita/day)",0,0,0
"Pacific","Iraq","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Ireland","Fat supply quantity (g/capita/day)",5.3,10,9.8
"Pacific","Ireland","Food supply (kcal/capita/day)",47,89,87
"Pacific","Ireland","Food supply quantity (g/capita/day)",7,12,11
"Pacific","Ireland","Protein supply quantity (g/capita/day)",0,0.1,0.1
"Pacific","Israel","Fat supply quantity (g/capita/day)",0.4,0.5,0.9
"Pacific","Israel","Food supply (kcal/capita/day)",3,5,8
"Pacific","Israel","Food supply quantity (g/capita/day)",1,2,2
"Pacific","Israel","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Italy","Fat supply quantity (g/capita/day)",1.4,1.4,1.4
"Pacific","Italy","Food supply (kcal/capita/day)",13,12,12
"Pacific","Italy","Food supply quantity (g/capita/day)",3,3,3
"Pacific","Italy","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Jamaica","Fat supply quantity (g/capita/day)",15.5,15.5,15.8
"Pacific","Jamaica","Food supply (kcal/capita/day)",160,162,166
"Pacific","Jamaica","Food supply quantity (g/capita/day)",65,68,71
"Pacific","Jamaica","Protein supply quantity (g/capita/day)",0.8,0.9,0.9
"Pacific","Japan","Fat supply quantity (g/capita/day)",0.8,0.8,0.7
"Pacific","Japan","Food supply (kcal/capita/day)",11,11,10
"Pacific","Japan","Food supply quantity (g/capita/day)",6,6,6
"Pacific","Japan","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Pacific","Jordan","Fat supply quantity (g/capita/day)",0.7,0.8,0.5
"Pacific","Jordan","Food supply (kcal/capita/day)",7,7,5
"Pacific","Jordan","Food supply quantity (g/capita/day)",4,3,3
"Pacific","Jordan","Protein supply quantity (g/capita/day)",0.1,0,0
"Pacific","Kazakhstan","Fat supply quantity (g/capita/day)",0,0,0
"Pacific","Kazakhstan","Food supply (kcal/capita/day)",0,0,0
"Pacific","Kazakhstan","Food supply quantity (g/capita/day)",0,0,0
"Pacific","Kazakhstan","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Kenya","Fat supply quantity (g/capita/day)",0.5,0.7,0.7
"Pacific","Kenya","Food supply (kcal/capita/day)",6,8,8
"Pacific","Kenya","Food supply quantity (g/capita/day)",2,4,5
"Pacific","Kenya","Protein supply quantity (g/capita/day)",0,0,0.1
"Pacific","Kiribati","Fat supply quantity (g/capita/day)",70.6,72.1,73
"Pacific","Kiribati","Food supply (kcal/capita/day)",999,1020,992
"Pacific","Kiribati","Food supply quantity (g/capita/day)",650,666,630
"Pacific","Kiribati","Protein supply quantity (g/capita/day)",10.4,10.8,10.1
"Pacific","Kuwait","Fat supply quantity (g/capita/day)",0.7,0.4,0.9
"Pacific","Kuwait","Food supply (kcal/capita/day)",7,4,9
"Pacific","Kuwait","Food supply quantity (g/capita/day)",5,3,6
"Pacific","Kuwait","Protein supply quantity (g/capita/day)",0.1,0,0.1
"Pacific","Kyrgyzstan","Fat supply quantity (g/capita/day)",0.1,0.1,0.2
"Pacific","Kyrgyzstan","Food supply (kcal/capita/day)",1,1,2
"Pacific","Kyrgyzstan","Food supply quantity (g/capita/day)",0,0,0
"Pacific","Kyrgyzstan","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Lao People's Democratic Republic","Fat supply quantity (g/capita/day)",0,0,0
"Pacific","Lao People's Democratic Republic","Food supply (kcal/capita/day)",0,0,0
"Pacific","Lao People's Democratic Republic","Food supply quantity (g/capita/day)",0,0,0
"Pacific","Lao People's Democratic Republic","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Latvia","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Pacific","Latvia","Food supply (kcal/capita/day)",1,1,1
"Pacific","Latvia","Food supply quantity (g/capita/day)",0,1,1
"Pacific","Latvia","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Lebanon","Fat supply quantity (g/capita/day)",0.6,0.4,0.4
"Pacific","Lebanon","Food supply (kcal/capita/day)",7,4,5
"Pacific","Lebanon","Food supply quantity (g/capita/day)",5,4,4
"Pacific","Lebanon","Protein supply quantity (g/capita/day)",0.1,0,0
"Pacific","Lesotho","Fat supply quantity (g/capita/day)",0,0,0
"Pacific","Lesotho","Food supply (kcal/capita/day)",0,0,0
"Pacific","Lesotho","Food supply quantity (g/capita/day)",0,0,0
"Pacific","Lesotho","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Liberia","Fat supply quantity (g/capita/day)",0.4,0.5,0.5
"Pacific","Liberia","Food supply (kcal/capita/day)",19,18,18
"Pacific","Liberia","Food supply quantity (g/capita/day)",21,20,20
"Pacific","Liberia","Protein supply quantity (g/capita/day)",0.3,0.2,0.2
"Pacific","Libya","Fat supply quantity (g/capita/day)",0.1,0.1,0.2
"Pacific","Libya","Food supply (kcal/capita/day)",1,1,2
"Pacific","Libya","Food supply quantity (g/capita/day)",0,1,1
"Pacific","Libya","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Lithuania","Fat supply quantity (g/capita/day)",0.4,0.6,0.4
"Pacific","Lithuania","Food supply (kcal/capita/day)",4,5,4
"Pacific","Lithuania","Food supply quantity (g/capita/day)",1,1,1
"Pacific","Lithuania","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Luxembourg","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Pacific","Luxembourg","Food supply (kcal/capita/day)",1,1,1
"Pacific","Luxembourg","Food supply quantity (g/capita/day)",1,1,0
"Pacific","Luxembourg","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Madagascar","Fat supply quantity (g/capita/day)",1.8,1.9,1.9
"Pacific","Madagascar","Food supply (kcal/capita/day)",32,32,30
"Pacific","Madagascar","Food supply quantity (g/capita/day)",22,21,20
"Pacific","Madagascar","Protein supply quantity (g/capita/day)",0.4,0.4,0.3
"Pacific","Malawi","Fat supply quantity (g/capita/day)",0.5,0.2,0.1
"Pacific","Malawi","Food supply (kcal/capita/day)",4,1,1
"Pacific","Malawi","Food supply quantity (g/capita/day)",0,0,0
"Pacific","Malawi","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Malaysia","Fat supply quantity (g/capita/day)",5.6,6.6,6.4
"Pacific","Malaysia","Food supply (kcal/capita/day)",58,69,67
"Pacific","Malaysia","Food supply quantity (g/capita/day)",23,29,29
"Pacific","Malaysia","Protein supply quantity (g/capita/day)",0.3,0.3,0.3
"Pacific","Maldives","Fat supply quantity (g/capita/day)",11.9,13.1,12.8
"Pacific","Maldives","Food supply (kcal/capita/day)",130,139,137
"Pacific","Maldives","Food supply quantity (g/capita/day)",53,52,52
"Pacific","Maldives","Protein supply quantity (g/capita/day)",0.7,0.7,0.7
"Pacific","Mali","Fat supply quantity (g/capita/day)",0,0,0
"Pacific","Mali","Food supply (kcal/capita/day)",0,0,0
"Pacific","Mali","Food supply quantity (g/capita/day)",0,0,0
"Pacific","Mali","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Malta","Fat supply quantity (g/capita/day)",0.7,0.6,0.5
"Pacific","Malta","Food supply (kcal/capita/day)",6,6,5
"Pacific","Malta","Food supply quantity (g/capita/day)",3,3,3
"Pacific","Malta","Protein supply quantity (g/capita/day)",0,0.1,0
"Pacific","Mauritania","Fat supply quantity (g/capita/day)",0.3,0,0
"Pacific","Mauritania","Food supply (kcal/capita/day)",3,0,0
"Pacific","Mauritania","Food supply quantity (g/capita/day)",0,0,0
"Pacific","Mauritania","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Mauritius","Fat supply quantity (g/capita/day)",1.5,1.2,1.3
"Pacific","Mauritius","Food supply (kcal/capita/day)",17,13,14
"Pacific","Mauritius","Food supply quantity (g/capita/day)",11,9,10
"Pacific","Mauritius","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Pacific","Mexico","Fat supply quantity (g/capita/day)",2.3,2.3,1.7
"Pacific","Mexico","Food supply (kcal/capita/day)",24,24,19
"Pacific","Mexico","Food supply quantity (g/capita/day)",7,7,6
"Pacific","Mexico","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Mongolia","Fat supply quantity (g/capita/day)",0,0,0
"Pacific","Mongolia","Food supply (kcal/capita/day)",0,0,0
"Pacific","Mongolia","Food supply quantity (g/capita/day)",0,0,0
"Pacific","Mongolia","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Montenegro","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Pacific","Montenegro","Food supply (kcal/capita/day)",1,1,1
"Pacific","Montenegro","Food supply quantity (g/capita/day)",0,1,0
"Pacific","Montenegro","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Morocco","Fat supply quantity (g/capita/day)",0.2,0.2,0.1
"Pacific","Morocco","Food supply (kcal/capita/day)",2,1,1
"Pacific","Morocco","Food supply quantity (g/capita/day)",1,0,0
"Pacific","Morocco","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Mozambique","Fat supply quantity (g/capita/day)",3.2,2.1,2.2
"Pacific","Mozambique","Food supply (kcal/capita/day)",30,20,20
"Pacific","Mozambique","Food supply quantity (g/capita/day)",6,5,4
"Pacific","Mozambique","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Myanmar","Fat supply quantity (g/capita/day)",2.9,2.9,2.9
"Pacific","Myanmar","Food supply (kcal/capita/day)",32,33,32
"Pacific","Myanmar","Food supply quantity (g/capita/day)",22,22,21
"Pacific","Myanmar","Protein supply quantity (g/capita/day)",0.3,0.3,0.3
"Pacific","Namibia","Fat supply quantity (g/capita/day)",2.2,2,2.1
"Pacific","Namibia","Food supply (kcal/capita/day)",308,314,323
"Pacific","Namibia","Food supply quantity (g/capita/day)",328,336,346
"Pacific","Namibia","Protein supply quantity (g/capita/day)",5.3,5.3,5.6
"Pacific","Nepal","Fat supply quantity (g/capita/day)",0.5,0.5,0.5
"Pacific","Nepal","Food supply (kcal/capita/day)",17,17,16
"Pacific","Nepal","Food supply quantity (g/capita/day)",15,15,15
"Pacific","Nepal","Protein supply quantity (g/capita/day)",0.2,0.2,0.2
"Pacific","Netherlands","Fat supply quantity (g/capita/day)",4,5.9,5.4
"Pacific","Netherlands","Food supply (kcal/capita/day)",36,53,48
"Pacific","Netherlands","Food supply quantity (g/capita/day)",6,9,8
"Pacific","Netherlands","Protein supply quantity (g/capita/day)",0,0.1,0.1
"Pacific","New Caledonia","Fat supply quantity (g/capita/day)",6.9,6.8,6.7
"Pacific","New Caledonia","Food supply (kcal/capita/day)",81,82,80
"Pacific","New Caledonia","Food supply quantity (g/capita/day)",71,71,70
"Pacific","New Caledonia","Protein supply quantity (g/capita/day)",0.7,0.8,0.8
"Pacific","New Zealand","Fat supply quantity (g/capita/day)",4.1,6.3,0.6
"Pacific","New Zealand","Food supply (kcal/capita/day)",37,57,6
"Pacific","New Zealand","Food supply quantity (g/capita/day)",10,12,5
"Pacific","New Zealand","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Pacific","Nicaragua","Fat supply quantity (g/capita/day)",0.8,1.2,0.7
"Pacific","Nicaragua","Food supply (kcal/capita/day)",7,11,8
"Pacific","Nicaragua","Food supply quantity (g/capita/day)",2,4,3
"Pacific","Nicaragua","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Niger","Fat supply quantity (g/capita/day)",0.3,0.4,0.4
"Pacific","Niger","Food supply (kcal/capita/day)",3,4,4
"Pacific","Niger","Food supply quantity (g/capita/day)",3,4,3
"Pacific","Niger","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Nigeria","Fat supply quantity (g/capita/day)",0.5,0.5,0.5
"Pacific","Nigeria","Food supply (kcal/capita/day)",23,22,24
"Pacific","Nigeria","Food supply quantity (g/capita/day)",23,22,24
"Pacific","Nigeria","Protein supply quantity (g/capita/day)",0.3,0.3,0.3
"Pacific","Norway","Fat supply quantity (g/capita/day)",0.8,1.3,1.7
"Pacific","Norway","Food supply (kcal/capita/day)",7,12,15
"Pacific","Norway","Food supply quantity (g/capita/day)",2,2,3
"Pacific","Norway","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Occupied Palestinian Territory","Fat supply quantity (g/capita/day)",0.5,0.3,0.5
"Pacific","Occupied Palestinian Territory","Food supply (kcal/capita/day)",6,4,5
"Pacific","Occupied Palestinian Territory","Food supply quantity (g/capita/day)",5,2,4
"Pacific","Occupied Palestinian Territory","Protein supply quantity (g/capita/day)",0.1,0,0
"Pacific","Pakistan","Fat supply quantity (g/capita/day)",0.1,0.1,0.3
"Pacific","Pakistan","Food supply (kcal/capita/day)",7,8,10
"Pacific","Pakistan","Food supply quantity (g/capita/day)",8,8,8
"Pacific","Pakistan","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Pacific","Panama","Fat supply quantity (g/capita/day)",0.7,1,0.8
"Pacific","Panama","Food supply (kcal/capita/day)",12,15,12
"Pacific","Panama","Food supply quantity (g/capita/day)",11,14,11
"Pacific","Panama","Protein supply quantity (g/capita/day)",0.2,0.3,0.2
"Pacific","Paraguay","Fat supply quantity (g/capita/day)",0.1,0.2,0.3
"Pacific","Paraguay","Food supply (kcal/capita/day)",1,2,3
"Pacific","Paraguay","Food supply quantity (g/capita/day)",0,1,2
"Pacific","Paraguay","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Peru","Fat supply quantity (g/capita/day)",0.7,0.8,0.9
"Pacific","Peru","Food supply (kcal/capita/day)",20,20,21
"Pacific","Peru","Food supply quantity (g/capita/day)",24,24,24
"Pacific","Peru","Protein supply quantity (g/capita/day)",0.3,0.3,0.3
"Pacific","Philippines","Fat supply quantity (g/capita/day)",10.5,10.4,10.1
"Pacific","Philippines","Food supply (kcal/capita/day)",99,97,94
"Pacific","Philippines","Food supply quantity (g/capita/day)",24,23,21
"Pacific","Philippines","Protein supply quantity (g/capita/day)",0.2,0.2,0.2
"Pacific","Poland","Fat supply quantity (g/capita/day)",0.9,1.2,0.7
"Pacific","Poland","Food supply (kcal/capita/day)",9,11,6
"Pacific","Poland","Food supply quantity (g/capita/day)",4,4,4
"Pacific","Poland","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Portugal","Fat supply quantity (g/capita/day)",0.4,0.4,0.4
"Pacific","Portugal","Food supply (kcal/capita/day)",4,4,4
"Pacific","Portugal","Food supply quantity (g/capita/day)",3,3,3
"Pacific","Portugal","Protein supply quantity (g/capita/day)",0.1,0,0
"Pacific","Republic of Korea","Fat supply quantity (g/capita/day)",3.3,3.7,3.3
"Pacific","Republic of Korea","Food supply (kcal/capita/day)",31,35,31
"Pacific","Republic of Korea","Food supply quantity (g/capita/day)",7,8,7
"Pacific","Republic of Korea","Protein supply quantity (g/capita/day)",0,0,0
"Pacific","Republic of Moldova","Fat supply quantity (g/capita/day)",0,0,0
