Item,Country,Element,Unit,Y2009,Y2010,Y2011,Average
Oats,United States of America,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.3,0.3,0.3
Oats,United States of America,Food supply (kcal/capita/day),kcal/capita/day,18,20,21,19.66666667
Oats,United States of America,Food supply quantity (g/capita/day),g/capita/day,10,12,12,11.33333333
Oats,United States of America,Protein supply quantity (g/capita/day),g/capita/day,0.7,0.8,0.9,0.8
Oats,Uruguay,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.3,0.3,0.3
Oats,Uruguay,Food supply (kcal/capita/day),kcal/capita/day,18,18,19,18.33333333
Oats,Uruguay,Food supply quantity (g/capita/day),g/capita/day,10,10,11,10.33333333
Oats,Uruguay,Protein supply quantity (g/capita/day),g/capita/day,0.8,0.8,0.8,0.8
Oats,Uzbekistan,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Uzbekistan,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Oats,Uzbekistan,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Uzbekistan,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Vanuatu,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Vanuatu,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Oats,Vanuatu,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Vanuatu,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Venezuela (Bolivarian Republic of),Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
Oats,Venezuela (Bolivarian Republic of),Food supply (kcal/capita/day),kcal/capita/day,11,10,11,10.66666667
Oats,Venezuela (Bolivarian Republic of),Food supply quantity (g/capita/day),g/capita/day,6,6,6,6
Oats,Venezuela (Bolivarian Republic of),Protein supply quantity (g/capita/day),g/capita/day,0.5,0.4,0.5,0.466666667
Oats,Viet Nam,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Viet Nam,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Oats,Viet Nam,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Viet Nam,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Yemen,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Yemen,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Oats,Yemen,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Yemen,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Zambia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Zambia,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Oats,Zambia,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Zambia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Zimbabwe,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Zimbabwe,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
Oats,Zimbabwe,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
Oats,Zimbabwe,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Afghanistan,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.2,0.2,0.166666667
"Oilcrops, other",Afghanistan,Food supply (kcal/capita/day),kcal/capita/day,1,2,2,1.666666667
"Oilcrops, other",Afghanistan,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Afghanistan,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Albania,Fat supply quantity (g/capita/day),g/capita/day,2.7,2.4,3,2.7
"Oilcrops, other",Albania,Food supply (kcal/capita/day),kcal/capita/day,24,22,27,24.33333333
"Oilcrops, other",Albania,Food supply quantity (g/capita/day),g/capita/day,3,3,3,3
"Oilcrops, other",Albania,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Algeria,Fat supply quantity (g/capita/day),g/capita/day,4.4,1.6,5.2,3.733333333
"Oilcrops, other",Algeria,Food supply (kcal/capita/day),kcal/capita/day,39,15,46,33.33333333
"Oilcrops, other",Algeria,Food supply quantity (g/capita/day),g/capita/day,5,2,5,4
"Oilcrops, other",Algeria,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Angola,Fat supply quantity (g/capita/day),g/capita/day,2.7,2.6,2,2.433333333
"Oilcrops, other",Angola,Food supply (kcal/capita/day),kcal/capita/day,24,23,18,21.66666667
"Oilcrops, other",Angola,Food supply quantity (g/capita/day),g/capita/day,3,3,2,2.666666667
"Oilcrops, other",Angola,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Antigua and Barbuda,Fat supply quantity (g/capita/day),g/capita/day,8.6,9.1,9.3,9
"Oilcrops, other",Antigua and Barbuda,Food supply (kcal/capita/day),kcal/capita/day,76,81,82,79.66666667
"Oilcrops, other",Antigua and Barbuda,Food supply quantity (g/capita/day),g/capita/day,9,9,10,9.333333333
"Oilcrops, other",Antigua and Barbuda,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Oilcrops, other",Argentina,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Argentina,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Oilcrops, other",Argentina,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Argentina,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Armenia,Fat supply quantity (g/capita/day),g/capita/day,7,6.5,5.2,6.233333333
"Oilcrops, other",Armenia,Food supply (kcal/capita/day),kcal/capita/day,62,58,46,55.33333333
"Oilcrops, other",Armenia,Food supply quantity (g/capita/day),g/capita/day,7,7,5,6.333333333
"Oilcrops, other",Armenia,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0,0.066666667
"Oilcrops, other",Australia,Fat supply quantity (g/capita/day),g/capita/day,1.9,1.7,2.5,2.033333333
"Oilcrops, other",Australia,Food supply (kcal/capita/day),kcal/capita/day,18,16,24,19.33333333
"Oilcrops, other",Australia,Food supply quantity (g/capita/day),g/capita/day,2,1,2,1.666666667
"Oilcrops, other",Australia,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Oilcrops, other",Austria,Fat supply quantity (g/capita/day),g/capita/day,11.5,8,7.8,9.1
"Oilcrops, other",Austria,Food supply (kcal/capita/day),kcal/capita/day,105,72,72,83
"Oilcrops, other",Austria,Food supply quantity (g/capita/day),g/capita/day,11,8,8,9
"Oilcrops, other",Austria,Protein supply quantity (g/capita/day),g/capita/day,0.4,0.4,0.4,0.4
"Oilcrops, other",Azerbaijan,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Azerbaijan,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Oilcrops, other",Azerbaijan,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Azerbaijan,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Bahamas,Fat supply quantity (g/capita/day),g/capita/day,14.3,13.8,16.9,15
"Oilcrops, other",Bahamas,Food supply (kcal/capita/day),kcal/capita/day,127,123,151,133.6666667
"Oilcrops, other",Bahamas,Food supply quantity (g/capita/day),g/capita/day,14,14,17,15
"Oilcrops, other",Bahamas,Protein supply quantity (g/capita/day),g/capita/day,0,0,0.2,0.066666667
"Oilcrops, other",Bangladesh,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Bangladesh,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Oilcrops, other",Bangladesh,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Bangladesh,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Barbados,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Barbados,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Oilcrops, other",Barbados,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Barbados,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Belarus,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.2,0.2,0.166666667
"Oilcrops, other",Belarus,Food supply (kcal/capita/day),kcal/capita/day,1,2,1,1.333333333
"Oilcrops, other",Belarus,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Belarus,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Belgium,Fat supply quantity (g/capita/day),g/capita/day,4.1,4.2,6.9,5.066666667
"Oilcrops, other",Belgium,Food supply (kcal/capita/day),kcal/capita/day,35,35,58,42.66666667
"Oilcrops, other",Belgium,Food supply quantity (g/capita/day),g/capita/day,5,5,8,6
"Oilcrops, other",Belgium,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Belize,Fat supply quantity (g/capita/day),g/capita/day,10.2,8.3,10.4,9.633333333
"Oilcrops, other",Belize,Food supply (kcal/capita/day),kcal/capita/day,91,74,92,85.66666667
"Oilcrops, other",Belize,Food supply quantity (g/capita/day),g/capita/day,10,9,11,10
"Oilcrops, other",Belize,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Oilcrops, other",Benin,Fat supply quantity (g/capita/day),g/capita/day,0.6,0.3,1.5,0.8
"Oilcrops, other",Benin,Food supply (kcal/capita/day),kcal/capita/day,5,2,14,7
"Oilcrops, other",Benin,Food supply quantity (g/capita/day),g/capita/day,1,0,1,0.666666667
"Oilcrops, other",Benin,Protein supply quantity (g/capita/day),g/capita/day,0,0,0.1,0.033333333
"Oilcrops, other",Bermuda,Fat supply quantity (g/capita/day),g/capita/day,17.6,17.8,16.5,17.3
"Oilcrops, other",Bermuda,Food supply (kcal/capita/day),kcal/capita/day,156,158,146,153.3333333
"Oilcrops, other",Bermuda,Food supply quantity (g/capita/day),g/capita/day,18,18,17,17.66666667
"Oilcrops, other",Bermuda,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Bolivia (Plurinational State of),Fat supply quantity (g/capita/day),g/capita/day,0.5,0.2,0.5,0.4
"Oilcrops, other",Bolivia (Plurinational State of),Food supply (kcal/capita/day),kcal/capita/day,4,2,5,3.666666667
"Oilcrops, other",Bolivia (Plurinational State of),Food supply quantity (g/capita/day),g/capita/day,1,0,1,0.666666667
"Oilcrops, other",Bolivia (Plurinational State of),Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Bosnia and Herzegovina,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Bosnia and Herzegovina,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Oilcrops, other",Bosnia and Herzegovina,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Bosnia and Herzegovina,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Botswana,Fat supply quantity (g/capita/day),g/capita/day,1.5,1.4,2.4,1.766666667
"Oilcrops, other",Botswana,Food supply (kcal/capita/day),kcal/capita/day,14,13,21,16
"Oilcrops, other",Botswana,Food supply quantity (g/capita/day),g/capita/day,2,1,2,1.666666667
"Oilcrops, other",Botswana,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Brazil,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Brazil,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Oilcrops, other",Brazil,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Brazil,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Brunei Darussalam,Fat supply quantity (g/capita/day),g/capita/day,6.3,6.2,6.3,6.266666667
"Oilcrops, other",Brunei Darussalam,Food supply (kcal/capita/day),kcal/capita/day,56,56,56,56
"Oilcrops, other",Brunei Darussalam,Food supply quantity (g/capita/day),g/capita/day,7,6,6,6.333333333
"Oilcrops, other",Brunei Darussalam,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Oilcrops, other",Bulgaria,Fat supply quantity (g/capita/day),g/capita/day,1.9,1.9,2,1.933333333
"Oilcrops, other",Bulgaria,Food supply (kcal/capita/day),kcal/capita/day,17,17,18,17.33333333
"Oilcrops, other",Bulgaria,Food supply quantity (g/capita/day),g/capita/day,2,2,2,2
"Oilcrops, other",Bulgaria,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Burkina Faso,Fat supply quantity (g/capita/day),g/capita/day,0.6,0.4,0.2,0.4
"Oilcrops, other",Burkina Faso,Food supply (kcal/capita/day),kcal/capita/day,5,3,2,3.333333333
"Oilcrops, other",Burkina Faso,Food supply quantity (g/capita/day),g/capita/day,1,0,0,0.333333333
"Oilcrops, other",Burkina Faso,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Cabo Verde,Fat supply quantity (g/capita/day),g/capita/day,7,6.6,7.1,6.9
"Oilcrops, other",Cabo Verde,Food supply (kcal/capita/day),kcal/capita/day,62,59,63,61.33333333
"Oilcrops, other",Cabo Verde,Food supply quantity (g/capita/day),g/capita/day,7,7,7,7
"Oilcrops, other",Cabo Verde,Protein supply quantity (g/capita/day),g/capita/day,0.1,0,0.1,0.066666667
"Oilcrops, other",Cambodia,Fat supply quantity (g/capita/day),g/capita/day,1.2,1.1,0.9,1.066666667
"Oilcrops, other",Cambodia,Food supply (kcal/capita/day),kcal/capita/day,10,9,8,9
"Oilcrops, other",Cambodia,Food supply quantity (g/capita/day),g/capita/day,1,1,1,1
"Oilcrops, other",Cambodia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Cameroon,Fat supply quantity (g/capita/day),g/capita/day,2.4,2.6,2,2.333333333
"Oilcrops, other",Cameroon,Food supply (kcal/capita/day),kcal/capita/day,27,28,21,25.33333333
"Oilcrops, other",Cameroon,Food supply quantity (g/capita/day),g/capita/day,7,7,5,6.333333333
"Oilcrops, other",Cameroon,Protein supply quantity (g/capita/day),g/capita/day,1,1.1,0.7,0.933333333
"Oilcrops, other",Canada,Fat supply quantity (g/capita/day),g/capita/day,0.1,0,0,0.033333333
"Oilcrops, other",Canada,Food supply (kcal/capita/day),kcal/capita/day,2,0,0,0.666666667
"Oilcrops, other",Canada,Food supply quantity (g/capita/day),g/capita/day,1,0,0,0.333333333
"Oilcrops, other",Canada,Protein supply quantity (g/capita/day),g/capita/day,0.2,0,0,0.066666667
"Oilcrops, other",Central African Republic,Fat supply quantity (g/capita/day),g/capita/day,6.6,5.9,5.2,5.9
"Oilcrops, other",Central African Republic,Food supply (kcal/capita/day),kcal/capita/day,73,69,62,68
"Oilcrops, other",Central African Republic,Food supply quantity (g/capita/day),g/capita/day,16,16,15,15.66666667
"Oilcrops, other",Central African Republic,Protein supply quantity (g/capita/day),g/capita/day,2.8,3,2.8,2.866666667
"Oilcrops, other",Chad,Fat supply quantity (g/capita/day),g/capita/day,2.2,1.4,1.5,1.7
"Oilcrops, other",Chad,Food supply (kcal/capita/day),kcal/capita/day,24,16,17,19
"Oilcrops, other",Chad,Food supply quantity (g/capita/day),g/capita/day,5,4,3,4
"Oilcrops, other",Chad,Protein supply quantity (g/capita/day),g/capita/day,0.7,0.7,0.6,0.666666667
"Oilcrops, other",Chile,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.3,0.1,0.233333333
"Oilcrops, other",Chile,Food supply (kcal/capita/day),kcal/capita/day,4,4,2,3.333333333
"Oilcrops, other",Chile,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Chile,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other","China, Hong Kong SAR",Fat supply quantity (g/capita/day),g/capita/day,3.7,3.7,2.9,3.433333333
"Oilcrops, other","China, Hong Kong SAR",Food supply (kcal/capita/day),kcal/capita/day,33,33,26,30.66666667
"Oilcrops, other","China, Hong Kong SAR",Food supply quantity (g/capita/day),g/capita/day,4,4,3,3.666666667
"Oilcrops, other","China, Hong Kong SAR",Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Oilcrops, other","China, Macao SAR",Fat supply quantity (g/capita/day),g/capita/day,2.7,2.6,2.9,2.733333333
"Oilcrops, other","China, Macao SAR",Food supply (kcal/capita/day),kcal/capita/day,24,23,26,24.33333333
"Oilcrops, other","China, Macao SAR",Food supply quantity (g/capita/day),g/capita/day,3,3,3,3
"Oilcrops, other","China, Macao SAR",Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other","China, mainland",Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
"Oilcrops, other","China, mainland",Food supply (kcal/capita/day),kcal/capita/day,2,2,2,2
"Oilcrops, other","China, mainland",Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other","China, mainland",Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other","China, Taiwan Province of",Fat supply quantity (g/capita/day),g/capita/day,0.6,0.7,0.5,0.6
"Oilcrops, other","China, Taiwan Province of",Food supply (kcal/capita/day),kcal/capita/day,7,6,6,6.333333333
"Oilcrops, other","China, Taiwan Province of",Food supply quantity (g/capita/day),g/capita/day,1,1,1,1
"Oilcrops, other","China, Taiwan Province of",Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Oilcrops, other",Colombia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Colombia,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Oilcrops, other",Colombia,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Colombia,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Congo,Fat supply quantity (g/capita/day),g/capita/day,1.7,1.9,2.4,2
"Oilcrops, other",Congo,Food supply (kcal/capita/day),kcal/capita/day,17,19,23,19.66666667
"Oilcrops, other",Congo,Food supply quantity (g/capita/day),g/capita/day,3,3,4,3.333333333
"Oilcrops, other",Congo,Protein supply quantity (g/capita/day),g/capita/day,0.4,0.4,0.4,0.4
"Oilcrops, other",Costa Rica,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Costa Rica,Food supply (kcal/capita/day),kcal/capita/day,0,0,0,0
"Oilcrops, other",Costa Rica,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Costa Rica,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Côte d'Ivoire,Fat supply quantity (g/capita/day),g/capita/day,0.9,0.7,0.9,0.833333333
"Oilcrops, other",Côte d'Ivoire,Food supply (kcal/capita/day),kcal/capita/day,9,6,9,8
"Oilcrops, other",Côte d'Ivoire,Food supply quantity (g/capita/day),g/capita/day,2,1,1,1.333333333
"Oilcrops, other",Côte d'Ivoire,Protein supply quantity (g/capita/day),g/capita/day,0.2,0,0.1,0.1
"Oilcrops, other",Croatia,Fat supply quantity (g/capita/day),g/capita/day,1.5,1.8,1.3,1.533333333
"Oilcrops, other",Croatia,Food supply (kcal/capita/day),kcal/capita/day,14,18,12,14.66666667
"Oilcrops, other",Croatia,Food supply quantity (g/capita/day),g/capita/day,2,3,2,2.333333333
"Oilcrops, other",Croatia,Protein supply quantity (g/capita/day),g/capita/day,0.2,0.3,0.1,0.2
"Oilcrops, other",Cuba,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.5,0.3
"Oilcrops, other",Cuba,Food supply (kcal/capita/day),kcal/capita/day,1,2,4,2.333333333
"Oilcrops, other",Cuba,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Cuba,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Cyprus,Fat supply quantity (g/capita/day),g/capita/day,3.4,3.7,3.4,3.5
"Oilcrops, other",Cyprus,Food supply (kcal/capita/day),kcal/capita/day,30,33,30,31
"Oilcrops, other",Cyprus,Food supply quantity (g/capita/day),g/capita/day,3,4,3,3.333333333
"Oilcrops, other",Cyprus,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Czech Republic,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.3,0.2,0.2
"Oilcrops, other",Czech Republic,Food supply (kcal/capita/day),kcal/capita/day,2,4,3,3
"Oilcrops, other",Czech Republic,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Czech Republic,Protein supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
"Oilcrops, other",Democratic People's Republic of Korea,Fat supply quantity (g/capita/day),g/capita/day,0,0.2,0,0.066666667
"Oilcrops, other",Democratic People's Republic of Korea,Food supply (kcal/capita/day),kcal/capita/day,0,1,0,0.333333333
"Oilcrops, other",Democratic People's Republic of Korea,Food supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Democratic People's Republic of Korea,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Denmark,Fat supply quantity (g/capita/day),g/capita/day,1.1,1.7,1.4,1.4
"Oilcrops, other",Denmark,Food supply (kcal/capita/day),kcal/capita/day,9,14,12,11.66666667
"Oilcrops, other",Denmark,Food supply quantity (g/capita/day),g/capita/day,1,2,2,1.666666667
"Oilcrops, other",Denmark,Protein supply quantity (g/capita/day),g/capita/day,0,0,0,0
"Oilcrops, other",Djibouti,Fat supply quantity (g/capita/day),g/capita/day,9.3,5.4,7.7,7.466666667
"Oilcrops, other",Djibouti,Food supply (kcal/capita/day),kcal/capita/day,84,48,69,67
"Oilcrops, other",Djibouti,Food supply quantity (g/capita/day),g/capita/day,11,5,8,8
